id,name,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,Cluster,label,language
1UWGkn34CD31VQfdi4D8Zp,Bad Company,0.557,0.000595,0.886,9.84E-05,0.0904,0.17,-4.196,0.0498,114.025,11,4,5,Fear,english
5OjCsHeByDYEGxMrb1z8KQ,Flying Whales,0.266,0.000233,0.925,0.0379,0.19,0.2,-3.75,0.0834,95.438,7,4,5,Fear,english
3jagGO7eHHuaD53ibehkux,Blood and Thunder,0.364,8.58E-06,0.935,0.729,0.0317,0.478,-6.548,0.0724,92.717,2,4,4,Disgust,english
769cLRTw2y6KRdkFWFkxtu,Domination,0.372,0.000211,0.888,0.00442,0.115,0.555,-5.88,0.0943,141.374,2,4,0,Happy,english
60fUDmIWuKhngaeBIVhqIV,Stranded,0.513,9.59E-05,0.88,0.00614,0.0824,0.495,-4.69,0.0309,92.358,7,4,5,Fear,english
4Vb5Y6RQztThqqqFre24wL,Omerta,0.413,0.00242,0.982,0.00112,0.323,0.155,-4.079,0.201,118.504,6,4,5,Fear,english
4E6wpXABj8XosZEPXZz2OK,Bleed,0.242,8.12E-06,0.998,0.88,0.284,0.18,-5.64,0.0894,114.642,11,4,4,Disgust,english
2Tpvup5jZBzdJBvVK5hpu4,Greenlight,0.68,0.138,0.802,0,0.0783,0.754,-6.073,0.0377,124.059,11,4,2,Neutral,english
7odiqgmzrLh19ERFa0Tj9K,Canta Minh'Alma (Behold),0.339,0.0322,0.37,4.29E-06,0.0627,0.0968,-7.735,0.0284,147.93,11,4,5,Fear,english
6GqqGv8frU7kqzXkm2rewI,A Little Bit Off,0.664,0.00839,0.828,0,0.294,0.82,-6.053,0.0404,103.985,0,4,2,Neutral,english
5zxh4quzNKt2DCPLejjhmU,Eu Também (100 Bilhões X) [So Will I (100 Billion X)],0.432,0.0328,0.404,7.18E-05,0.221,0.0976,-12.903,0.0353,128.012,2,4,5,Fear,english
1r3PWB1ZzxrPsIj2DNoa10,Welcome To The Circus,0.489,7.62E-05,0.987,0,0.788,0.297,-4.57,0.0806,139.982,11,4,0,Happy,english
34fyjViTs96VuHTC7CBfOI,Perfeito Amor,0.462,0.584,0.318,0,0.0929,0.24,-9.413,0.0262,83.041,2,4,6,Angry,english
2vYyrVb738acm5H6KlKyYA,Consagração,0.406,0.796,0.0987,0,0.25,0.199,-16.91,0.0365,98.258,5,4,6,Angry,english
2fSTtvFRYcjF250vQfphEm,El Beso (feat. Mathieu Ruz),0.653,0.000851,0.962,0.0168,0.411,0.611,-4.848,0.0454,125.97,10,4,2,Neutral,english
3w5x1B7KOXuZ1zUZANmyn4,Ninguém Explica Deus (Preto no Branco) [Kennto Remix],0.64,0.0197,0.903,0.000142,0.167,0.38,-6.138,0.171,125.095,4,4,5,Fear,english
7DT3GXddfiBPZNKT5GwodO,Pra Ficar Com Deus,0.646,0.00536,0.82,0,0.426,0.837,-5.724,0.0425,95.974,0,4,2,Neutral,english
5kKY31UXSopYcYQuNhXE8G,Aviva-Me - Ao Vivo,0.41,0.00274,0.743,0,0.317,0.129,-5.636,0.0397,89.913,1,4,5,Fear,english
1LQ1LV5epSkGV7XU9qOKjD,És o Maior - Ao Vivo,0.306,0.0163,0.621,1.16E-05,0.139,0.157,-7.402,0.0387,107.508,5,4,5,Fear,english
6Z3z1dmp8Gw7Pq0NRbNiRR,Creio Que Tu És a Cura,0.452,0.582,0.659,0,0.0631,0.508,-4.692,0.0349,150.056,9,4,0,Happy,english
527yLNgwnDNSaAexdoKQME,Até Transbordar - Ao Vivo,0.42,0.658,0.452,0.0019,0.165,0.212,-9.815,0.0356,136.825,3,4,6,Angry,english
5oDkgd1jpgrT0wcHwtsSQq,Em Ti Esperarei - Salmo 27,0.481,0.131,0.697,0,0.0718,0.271,-4.878,0.0328,139.975,11,4,5,Fear,english
67OJmE6XyR1YhjT9R3UUlK,Teu melhor,0.413,0.261,0.446,0,0.0975,0.257,-6.476,0.0326,143.485,1,4,5,Fear,english
38QNEuBhnpwEfhQoBqxwQQ,Ele Continua Sendo Deus,0.599,0.214,0.414,0,0.322,0.259,-7.249,0.0339,121.766,9,4,5,Fear,english
2eoOnhdyLKhPaSW3PhfRSv,Seras Sempre Deus - Ao Vivo,0.536,0.01,0.679,0,0.964,0.149,-5.863,0.028,144.015,4,4,5,Fear,english
2JJstgu72jt2qlB9Bw384J,Pra Você,0.562,0.654,0.406,0,0.0753,0.263,-9.924,0.0267,127.68,5,4,6,Angry,english
0KGqMe7q6OdmpdlHtjOmZ5,Leva-Me Além - Ao Vivo,0.308,0.451,0.491,4.73E-06,0.816,0.0398,-7.691,0.0286,129.508,2,4,6,Angry,english
1QRyL0hj1iKafA4gbSaxB7,Você - Ao Vivo,0.654,0.581,0.742,2.23E-05,0.712,0.785,-6.54,0.0259,113.272,7,4,2,Neutral,english
45eEjffcfZfXgILWoY2tZw,Sobre as Águas,0.442,0.456,0.447,0,0.975,0.165,-7.557,0.0278,137.987,1,4,6,Angry,english
3PHVj8LcrqgZUhS5LPAHc8,Say To Me,0.769,0.0103,0.443,0.358,0.106,0.589,-10.857,0.0711,125.976,4,4,2,Neutral,english
7DDIVNWlbGJpQjVDDg8rXR,Eternity (feat. Lena Leon),0.715,0.0108,0.862,0.788,0.128,0.152,-8.182,0.0632,124,4,4,4,Disgust,english
3VQWkf0zg6397V3ql6mwMq,BUBBLEGUM,0.838,0.00117,0.803,0.152,0.04,0.577,-5.583,0.0713,126.026,6,4,2,Neutral,english
15wfVCTKuPvBLtYakoBntp,Sundown,0.774,0.0306,0.886,0.129,0.0252,0.868,-7.569,0.0501,125.012,1,4,2,Neutral,english
6Qv3OWGNixqEobRC5vM0Bp,Heartstrings,0.614,0.00106,0.762,1.50E-06,0.0545,0.255,-5.146,0.0481,124.902,1,4,5,Fear,english
5JeBHduTGxXxytZFXBcIlB,Turn off the Lights - Cages Remix,0.653,0.00324,0.839,0.00294,0.476,0.334,-6.677,0.0581,125.004,11,4,5,Fear,english
35ZmCVnfYRdK1iLGCxNhMa,The Only,0.428,7.04E-05,0.979,0,0.129,0.292,-2.929,0.225,104.84,1,4,5,Fear,english
2WS4WgeYz4aV9BuJl07PTy,Around This World,0.742,0.0132,0.688,0.636,0.0668,0.479,-5.123,0.0389,112.013,9,4,4,Disgust,english
5cz0T1Q8AmpY18TDLAe2ja,Praise (feat. Gunna),0.737,0.0401,0.681,0.0011,0.31,0.799,-10.063,0.0536,124.023,10,4,2,Neutral,english
4ljGFqApJVMvkkhnVezg4K,Better,0.593,0.000429,0.857,0.143,0.192,0.313,-7.088,0.046,123.993,2,4,5,Fear,english
1WWq2DUV0UbO4XJda2usuv,512,0.344,1.60E-05,0.971,0.0806,0.0893,0.108,-4.638,0.106,192.117,1,4,0,Happy,english
7nMhRQY2qk6TBfhb64UopK,Strangers (with Mansionair) - Tinlicker Remix,0.588,0.00919,0.975,0.893,0.0905,0.025,-6.131,0.0446,123.99,1,4,4,Disgust,english
0B6QOJU4D9nLqKeNNSVEvh,Cut Me Loose,0.685,0.0778,0.848,0.108,0.579,0.603,-3.6,0.0317,121.997,8,4,2,Neutral,english
4O3APpGNhOldqDsPF8IaS5,Welcome To The People,0.716,0.123,0.917,0.396,0.0628,0.751,-5.091,0.0331,124.032,6,4,2,Neutral,english
18KVIouF8klKE9HdqdpUxd,Lights Go Out,0.624,0.0975,0.888,0.313,0.0899,0.278,-5.909,0.0474,126.081,3,4,5,Fear,english
70WpP83384wgKixTKbt3Nb,Far From Home,0.464,0.00149,0.688,3.85E-06,0.169,0.228,-5.352,0.0298,137.882,11,4,5,Fear,english
1rnsFy41deoAFKeTTsNjNU,Gomorrah,0.483,0.00176,0.99,0.000958,0.183,0.232,-4.508,0.112,147.111,8,4,0,Happy,english
7sJbCv83nl2S94j8ZJz2WP,Ill Designs,0.436,7.42E-05,0.989,0.00367,0.401,0.121,-4.355,0.0974,113.764,4,4,5,Fear,english
6Q88Xw5D2syb9X5rZd3TLz,To The Grave,0.352,0.00133,0.952,0.419,0.273,0.484,-5.435,0.138,197.803,2,4,0,Happy,english
1zgGdPiM1kiouVwU3wpgQK,Feelings Undercover,0.728,0.317,0.845,0.00364,0.11,0.539,-5.279,0.0317,120.006,4,4,2,Neutral,english
6efSwlK3LOlWOeKK9xlUKF,Jekyll and Hyde,0.537,0.000599,0.964,1.14E-05,0.0564,0.712,-4.157,0.113,155.017,9,4,0,Happy,english
5nRBTzF9dLIlNqnl0xWo9g,Wash It All Away,0.485,2.08E-05,0.987,0,0.267,0.272,-3.1,0.0738,123.576,4,4,5,Fear,english
7jrkBLvhjeNs7X86wL3jKf,Vanishing,0.533,9.47E-05,0.983,0.49,0.136,0.12,-5.175,0.107,122.011,5,4,4,Disgust,english
63iWrvtycN9ro0gFD47JpU,September Song,0.288,0.000368,0.978,0.351,0.0441,0.143,-5.018,0.106,111.583,7,4,5,Fear,english
2calJdlU1JseiOf7c5jXwP,Omens,0.465,0.00024,0.986,0.102,0.37,0.261,-5.551,0.0803,95.518,2,4,5,Fear,english
35LY1yxjSvjQ3lbwNvQgJh,Bastard,0.27,0.00678,0.963,0.0209,0.0828,0.186,-4.584,0.117,94.832,6,4,5,Fear,english
0YHuruiHL4Vzna7jeOdfJt,Nevermore,0.496,8.33E-05,0.988,0.323,0.155,0.199,-4.409,0.11,102.005,4,3,5,Fear,english
2M5WTwqnkyz7bW6P1CiD6q,I'm Broken,0.419,0.000594,0.878,0.559,0.139,0.666,-6.352,0.0553,147.385,7,4,0,Happy,english
0vvyFtnV7RAy8JpBIF7ffA,Let Us Pray,0.796,9.01E-05,0.777,0.89,0.0771,0.0384,-9.601,0.0913,127.986,1,4,4,Disgust,english
5uunXHE4kIW6uS4HWAXaOQ,Silvera,0.333,3.19E-06,0.959,0.0563,0.299,0.242,-4.348,0.072,137.052,2,4,0,Happy,english
1lU9L6lPZkp4UAgdxbaJBQ,Descansar em Ti,0.764,0.858,0.291,0,0.111,0.263,-11.116,0.0367,130.02,4,4,6,Angry,english
1J3AyZHElKl8EDeXXdreJO,Te Vejo Lá,0.748,0.0693,0.778,8.12E-05,0.0962,0.662,-5.744,0.0421,125.064,5,4,2,Neutral,english
5NFTXXhjDzWhoX0jg3Azdd,Vê Se Vigia,0.754,0.0975,0.814,0,0.162,0.906,-7.555,0.0627,99.975,1,4,2,Neutral,english
3vzZ5uyQEYk7ai75ltQom5,O Leão E A Igreja - Ao Vivo,0.557,0.279,0.608,0,0.137,0.362,-5.799,0.0322,128.032,0,4,5,Fear,english
5wwAOB8pZhSxs0DWWF7RST,O Teu Amor - Acústico,0.458,0.684,0.23,0,0.151,0.321,-10.374,0.0291,135.996,6,4,6,Angry,english
1bekN8FTSAvwcpr3wGn4xw,Como Posso Viver,0.304,0.0759,0.579,1.29E-06,0.394,0.145,-6.845,0.0355,160.048,1,4,0,Happy,english
0nui540lw5fMHlsURBzaE5,Ele Vem,0.418,0.75,0.45,0,0.13,0.193,-6.942,0.0292,155.053,7,3,6,Angry,english
73rQVihYf9bPXflrJiesqF,Ressuscitou (Resurrecting) [Kemuel Nation],0.413,0.326,0.509,0,0.116,0.222,-8.439,0.0292,148.055,1,4,0,Happy,english
4hH9lDQMqXwD7k8fcimLiS,Filho - Acústico,0.687,0.802,0.412,0,0.118,0.555,-8.491,0.226,67.123,9,4,6,Angry,english
40VfGWKp45JemcR9NWY13U,Jesus Te Amamos (feat. Nívea Soares),0.463,0.481,0.308,9.78E-06,0.112,0.118,-9.09,0.0328,116.068,3,3,6,Angry,english
7ipxdnPLb7NnkEqAjAAfJK,meu lugar,0.623,0.0052,0.826,1.11E-05,0.357,0.462,-5.206,0.0293,121.988,5,4,5,Fear,english
7jb65juKqmYcQg5qXhJSVw,Vida Leve,0.605,0.295,0.495,0,0.0868,0.546,-8.534,0.0363,163.851,9,4,0,Happy,english
3B8606EbNvFMy0dtvzwKu2,Nossa Canção (feat. Gabriela Rocha) - Ao Vivo,0.216,0.326,0.477,0,0.893,0.163,-8.637,0.0313,70.384,11,4,5,Fear,english
5nUVK7uNLlaj5AroBKBrXg,Downstroy,0.382,0.00211,0.899,0.133,0.091,0.505,-5.538,0.078,149.178,6,4,0,Happy,english
5jTfqSbVCKunEek9FT6gfT,Nossa Gente - Ao Vivo,0.767,0.342,0.554,0,0.459,0.927,-7.436,0.214,87.861,11,4,2,Neutral,english
0shbXiYE9omMUTnGXvpZOi,Prophecy,0.346,0.00012,0.802,0.23,0.265,0.145,-5.584,0.0493,134.781,6,4,5,Fear,english
0aWJ9ou23XRDm3THyhrHGC,"Baseado em Quê (feat. Salomão, Pedro Vuks & Eli Soares) - Ao Vivo",0.699,0.645,0.785,0,0.844,0.496,-7.015,0.0599,102.842,0,4,2,Neutral,english
3Q49QMJ30nh6G7am2WuzPK,Meu Melhor - Ao Vivo,0.431,0.333,0.774,0,0.904,0.663,-4.587,0.0399,179.753,0,4,0,Happy,english
1Sqys3kbhccYHmBBMY7w87,Não Há Barreiras,0.45,0.16,0.565,8.87E-05,0.167,0.513,-7.687,0.0284,142.918,4,4,0,Happy,english
78rEtQ4KFBidvcEEiFomDT,Herói dos Heróis - Ao Vivo,0.251,0.00396,0.747,0.000111,0.799,0.251,-7.656,0.0367,144.782,9,4,0,Happy,english
6VfKN3j3Cqb7nMWZPIX3bJ,Praise (feat. Gunna),0.737,0.0401,0.681,0.0011,0.31,0.799,-10.063,0.0536,124.023,10,4,2,Neutral,english
6lAZBhpYBqxuiM95lMEjGp,One Wish,0.739,0.333,0.67,0,0.273,0.429,-8.459,0.0843,123.98,8,4,2,Neutral,english
7H5vh25hx6J6qh6KzkSc7Q,Sad Songs (feat. L Devine) - Sleepwalkrs Remix,0.726,0.00475,0.854,0.0251,0.153,0.409,-5.367,0.0306,124.977,7,4,5,Fear,english
0dDs144SVansAFynvKYQMW,Our Time Is Now,0.229,1.67E-05,0.949,0.187,0.153,0.4,-3.315,0.0537,99.325,2,4,5,Fear,english
3zZwwTNa27TDKUSNj2uuMc,Say My Name,0.843,0.0121,0.712,0.0181,0.07,0.97,-5.002,0.0647,120.002,7,4,2,Neutral,english
66StBiNf3hpDuwsm1UtyLx,Bugatti,0.776,0.349,0.811,0.346,0.25,0.408,-5.578,0.135,110.093,9,4,2,Neutral,english
02cQ2pZO0282lsQcjtHV8O,Skinnyman,0.582,0.00118,0.961,0.387,0.137,0.794,-5.707,0.0482,91.407,1,4,2,Neutral,english
4yZFRsi0Jn2Ws7bLeyY67b,Fine Lines,0.64,0.0113,0.945,0.00025,0.0627,0.261,-3.359,0.0678,125.005,10,4,5,Fear,english
1Gz2E1chOzRyhFXHJYWw8y,Pump the Brakes,0.813,0.00673,0.668,0.0912,0.362,0.495,-6.834,0.096,124.01,8,4,2,Neutral,english
0q6ty9Ga2ebtTKa2C74jrC,Let Me Take You,0.874,0.00839,0.908,0.0891,0.343,0.905,-3.573,0.0593,125.981,6,4,2,Neutral,english
27PMfkqCDTFIcjQI6ljudK,Back to You - Marc Philippe Remix,0.764,0.176,0.761,0.0938,0.0671,0.605,-7.006,0.036,120.977,1,4,2,Neutral,english
3gmsWtU61k3qmv1yFJ8osg,Night Ride,0.817,0.142,0.52,0.000209,0.121,0.326,-10.368,0.04,123.965,2,4,2,Neutral,english
0INUE1K7cEiE8VH63Rv5RJ,Happy?,0.546,0.000823,0.97,2.08E-05,0.275,0.383,-2.661,0.097,100.065,5,4,5,Fear,english
3tS1VMpxp9bLn46Cyh09el,Stillborn,0.585,2.27E-05,0.881,0.000939,0.376,0.425,-4.719,0.0366,107.028,5,4,5,Fear,english
4io4CQ89K9w8z623duQVAX,Annihilation - Radio Edit,0.755,0.00458,0.779,0.598,0.174,0.25,-7.91,0.0402,118.008,0,4,4,Disgust,english
412luShbmlgqqgYFStIB1s,Wish You Were Mine - Radio Edit,0.654,0.0126,0.832,0.0901,0.102,0.407,-4.164,0.0293,123.002,7,4,5,Fear,english
1GWtUkDQk7XC35r7kTPfqx,Amazonia,0.382,0.00038,0.954,0.776,0.244,0.513,-4.831,0.0417,181.933,9,4,4,Disgust,english
5aeIj88MLdekYvObw5Yisk,Is There Anybody Out There?,0.408,0.00532,0.953,0,0.338,0.291,-3.883,0.226,177.94,7,4,0,Happy,english
5c6AVCCGLj8PUEdDhglR7k,Honey Bucket,0.369,0.000326,0.96,0.799,0.301,0.312,-5.769,0.0568,120.899,9,4,4,Disgust,english
2mSKIcHpIXuytBvPKP1h7w,Treat Me Right - Nikko Culture Remix,0.728,0.0367,0.8,0.194,0.463,0.248,-7.947,0.059,119.99,3,4,5,Fear,english
6nbb0VxHifrG8YWdAbTlNZ,Friendships - Suprafive Remix,0.722,0.00978,0.699,0.819,0.0984,0.279,-8.113,0.0363,119.996,11,4,4,Disgust,english
3WeWaUyTww9gLKmimlwm5w,Ruin,0.195,5.19E-05,0.958,0.128,0.371,0.11,-4.391,0.194,198.151,7,3,0,Happy,english
0QIxgtgX9oV8dXua5UPEdU,Clove,0.733,0.0645,0.956,0.282,0.598,0.428,-8.004,0.0618,125.022,4,4,5,Fear,english
2VjgDMPac8RDAaz2JH3UBs,Denial Mechanism,0.329,6.95E-05,0.988,0.914,0.236,0.16,-4.539,0.228,197.852,9,4,4,Disgust,english
0wgMBe5KO3Oz1gWWWdhT5D,Alone No More,0.631,0.0813,0.92,3.40E-05,0.148,0.582,-4.551,0.0384,124.974,5,4,2,Neutral,english
7d3BPwhS1MLufNHPWhM7rD,O Céu É o Limite,0.694,0.152,0.694,0,0.108,0.867,-4.805,0.358,203.552,9,4,0,Happy,english
14EMbN1HUrgQsXQInLmn94,Aleluia,0.712,0.0686,0.796,0.000114,0.101,0.912,-5.467,0.0479,103.02,7,4,2,Neutral,english
2Uyda5UuQnxkdYkECw3F8C,Grayscale,0.421,0.000916,0.991,0.0298,0.353,0.413,-4.76,0.149,175.023,11,3,0,Happy,english
3DGuTtbmkZeiR6q6D3HMJV,We Can Survive,0.765,0.0114,0.694,0.0285,0.108,0.14,-8.479,0.0368,109.997,0,4,5,Fear,english
0CeEwrS98KNBkuP8kZ9yPY,Graça,0.413,0.00543,0.68,0.000162,0.522,0.118,-8.236,0.0335,137.904,2,4,5,Fear,english
3K1L0z2WTV4USDSYba3kvf,Em Ti Jesus (In Jesus Name),0.685,0.0141,0.908,6.87E-06,0.0578,0.61,-3.98,0.0541,104.99,0,4,2,Neutral,english
6bo13cPb5M0B6LhQEl0A3E,Times Like These,0.437,0.0102,0.935,0,0.135,0.593,-4.278,0.0675,73.722,8,4,5,Fear,english
4XdtcgZFYgX2F9b8zMUb7d,Planeta Rua,0.629,0.168,0.775,0,0.373,0.892,-6.794,0.221,173.891,8,4,0,Happy,english
1uxypKscbx3vqSuWYjMw7K,Se Não Fosse Teu Amor,0.518,0.139,0.519,0,0.345,0.205,-7.771,0.0268,131.928,4,4,5,Fear,english
2BZbK3zZ6Lp63QOq1CfoPm,Fiel a Mim,0.338,0.769,0.0761,0,0.109,0.289,-17.472,0.0395,85.449,7,4,6,Angry,english
3sgnJMRKcAEQrNfjfVq6Sp,M.I.N.E (End This Way),0.518,0.00127,0.919,0,0.109,0.292,-3.294,0.039,132.043,11,4,5,Fear,english
6hbAVcAB0mQVXMPubZnwuL,The End,0.499,0.00106,0.914,0,0.13,0.345,-4.748,0.0566,80.049,11,4,5,Fear,english
2iu9LUbXaI6TKdV6Iwl5Hv,Em Fervente Oração,0.296,0.942,0.215,0,0.261,0.295,-9.834,0.0304,103.006,0,4,6,Angry,english
0moDQxGRAXziNK2WHgeEYa,Tua Graça Me Basta - Ao Vivo,0.434,0.165,0.576,0,0.473,0.363,-6.897,0.034,127.762,4,4,5,Fear,english
15Hut2YFlDCOEoSY6Qnghf,Deus de Promessas - Ao Vivo,0.391,0.673,0.588,0,0.26,0.41,-7.995,0.0594,139.704,0,4,6,Angry,english
2Wn8wvnFpKOG1kthJT5PNb,Tua palavra,0.579,0.304,0.783,8.92E-05,0.121,0.386,-5.832,0.0379,90.018,10,4,5,Fear,english
5yLfP36vNfaOBH3KwiifLA,Esperança,0.447,0.0758,0.381,0,0.083,0.196,-11.352,0.0281,147.873,9,4,5,Fear,english
5uiBmCd6b6PhQPUl4KEOwZ,Turned Inside Out,0.335,2.82E-05,0.982,0.00542,0.0582,0.0496,-7.335,0.0963,122.413,4,4,5,Fear,english
0iIgNVXe5v6GkaZWWd3fEt,efésios 2,0.593,0.11,0.718,0,0.122,0.283,-5.628,0.0424,112.008,6,4,5,Fear,english
5hN31Cpidm5zklAonL6pKr,Oh Venha ao Altar (Oh Come To The Altar) [Sony Music Live],0.514,0.362,0.565,0,0.0927,0.249,-6.941,0.0292,139.969,11,3,5,Fear,english
1XoqRWIkL2Q0DJ7PGA8cjx,Toque no Altar - Ao Vivo,0.582,0.0345,0.898,0,0.773,0.426,-5.121,0.0434,119.943,4,4,5,Fear,english
7u2kqqY13XzJx3EHv9yzzU,Marca da Promessa,0.554,0.0998,0.526,0,0.751,0.29,-7.209,0.0263,79.986,7,4,5,Fear,english
0hcJijwaH3rHGkKK7KcdSf,Não Tenho Outro Bem - Ao Vivo,0.348,0.47,0.494,0,0.708,0.23,-6.329,0.0307,123.551,7,4,6,Angry,english
24mBNuINFDkSVjuVOJgXYS,Pra Você - Ao Vivo,0.352,0.0085,0.647,1.21E-06,0.27,0.276,-7.738,0.0296,132.195,0,4,5,Fear,english
4Kxes2NvFWRiJRsVsRvIhF,Meu Universo / Venha Ser Feliz - Ao Vivo,0.297,0.011,0.544,2.32E-05,0.471,0.347,-9.688,0.0322,133.632,4,4,5,Fear,english
3B1Je3rlEac3p4ikYW13zw,Define,0.405,0.18,0.808,0.000412,0.133,0.32,-3.867,0.0355,122.043,0,4,5,Fear,english
30Odg1UqjMypNvWuVVk2nB,Love Line (with Tinashe) - A-Star Remix,0.859,0.00692,0.752,0.417,0.0525,0.743,-3.541,0.0542,120.496,0,4,2,Neutral,english
4vyG9ZhHT8MKJE5mTICMFC,Still Sleepless,0.628,0.0156,0.738,0.281,0.153,0.699,-5.045,0.0367,125.928,6,4,2,Neutral,english
3W2bm5HR9tnS4ENFNJJ4XF,House & Pressure,0.868,0.00454,0.66,0.205,0.0843,0.389,-6.079,0.057,125.983,10,4,2,Neutral,english
7k3uKOLzMCvYM00E3QZTSq,Wired (with Ella Eyre),0.7,0.0247,0.764,0,0.162,0.424,-4.836,0.0314,125.02,9,4,5,Fear,english
5QTlj4L7ODIKNnTkhDE16p,Rhymes,0.895,0.0209,0.561,0.00315,0.199,0.678,-7.813,0.0766,125.989,5,4,2,Neutral,english
65tzGxRAwbrZd2yhHcGgLf,My Carousel,0.563,0.0109,0.735,2.32E-05,0.0871,0.24,-6.488,0.108,125.076,6,4,5,Fear,english
22Ckl8uaVR71UMChg6NLRQ,So What,0.777,0.00549,0.827,0.0127,0.214,0.861,-4.575,0.0453,123.895,5,4,2,Neutral,english
6WarP4oMloYg0Z8H8IHeDq,Love Again,0.679,0.0874,0.876,0,0.245,0.383,-4.86,0.0512,125.985,0,4,5,Fear,english
4FUFk1uJuPtUJrDQ8ZSylK,Afraid (feat. HARLEE),0.744,0.101,0.78,4.36E-06,0.184,0.762,-3.631,0.0529,125.997,10,4,2,Neutral,english
3EtXo9cEurLpblcdWHuBjT,How Do I Sleep Now,0.74,0.139,0.759,0.116,0.0707,0.147,-7.911,0.0379,123.992,0,4,5,Fear,english
2jCnjTZKgSY7aJsmN9HxvL,Warning / Signs,0.712,0.0891,0.829,0.0279,0.168,0.541,-8.167,0.03,121.976,0,4,2,Neutral,english
5PY9fTLp4MPXsbeRouS8gd,More Love,0.572,0.00373,0.951,0.0529,0.318,0.276,-4.566,0.0504,123.984,6,4,5,Fear,english
5gPmpgnbsl3d6u9s8bIMcb,Freedom,0.809,0.00102,0.902,0.604,0.0451,0.0773,-6.572,0.0745,126.981,1,4,4,Disgust,english
4PWxt9Fy949kUtkEi2GI5V,L'enfant sauvage,0.143,0.000146,0.995,0.438,0.364,0.079,-5.698,0.185,87.803,8,3,5,Fear,english
2rvQ8M4T6rbpc2c63pwNMu,Descending,0.494,7.94E-05,0.969,4.42E-05,0.0736,0.129,-3.5,0.0905,93.185,2,3,5,Fear,english
5VkgGatfjyG1ecEov6aLOc,Always,0.799,0.0824,0.528,0.877,0.113,0.336,-8.162,0.0657,119.004,4,4,4,Disgust,english
00r6omMNTuBPImjlLWtB3V,Take a Hold,0.824,0.233,0.865,0,0.311,0.791,-5.203,0.0843,124.002,11,4,2,Neutral,english
2pd1Lm8Jsslf2VdWQv0Je8,Hourglass,0.347,0.00235,0.982,0.0237,0.375,0.146,-3.399,0.128,115.64,2,3,5,Fear,english
4fs41pRF2wS47OWgCXP13U,Always,0.799,0.0824,0.528,0.877,0.113,0.336,-8.162,0.0657,119.004,4,4,4,Disgust,english
6F5xsPRn1bbD4MHhJFp3oj,Her Name,0.792,0.0002,0.636,0.11,0.406,0.632,-11.551,0.039,119.999,8,4,2,Neutral,english
1QOKbLnOpCcvwzk1mf5hzu,Feel So Good,0.766,0.0397,0.445,0.215,0.0508,0.55,-10.842,0.0556,119.995,2,4,2,Neutral,english
7gXiBho2Wfj15s1HVsup0C,A Igreja Sou Eu,0.658,0.374,0.691,2.60E-05,0.0742,0.496,-9.111,0.0374,113.951,9,4,2,Neutral,english
4F9BGgaGQHnB9V4Mor5mD9,Feel So Good,0.766,0.0397,0.445,0.215,0.0508,0.55,-10.842,0.0556,119.995,2,4,2,Neutral,english
55Cth2NbfIWChuTpHs1kCI,Me Lembro (feat. Gabriela Rocha),0.351,0.441,0.59,0,0.124,0.113,-7.291,0.0545,79.111,7,4,5,Fear,english
1oMFoZYyH9Ykw0oQucyrId,Her Name,0.792,0.0002,0.636,0.11,0.406,0.632,-11.551,0.039,119.999,8,4,2,Neutral,english
5wqqBpcLHL63lT87Jg1Nf8,Illusion of Us,0.819,0.016,0.473,0.433,0.0644,0.638,-8.356,0.0567,120.02,1,4,2,Neutral,english
0IGKMN1Vm0BBzlGbhkP8ck,Jesus - Acústico,0.657,0.793,0.334,1.22E-05,0.157,0.308,-15.069,0.046,104.881,0,4,6,Angry,english
2IBYKe8zzz3aCdi3X09t81,Selfish Desires,0.761,0.343,0.707,0.73,0.179,0.399,-8.832,0.0393,120.02,5,4,4,Disgust,english
0s0ntbNA0CdcNaJVCSW38F,Into The Night,0.752,0.000166,0.634,0.117,0.227,0.718,-7.135,0.0644,118.031,10,4,2,Neutral,english
68rtpMtVCxLurhiF2yfZuJ,Into The Night,0.752,0.000166,0.634,0.117,0.227,0.718,-7.135,0.0644,118.031,10,4,2,Neutral,english
7LI1Malt0xW6wGU3HoZ1BB,Não Valeria (João 4:20),0.6,0.0254,0.863,0,0.217,0.599,-5.529,0.0565,130.047,4,4,2,Neutral,english
4YthwCt7NMqxQCQfJPZMnU,Now You've Got Something to Die For,0.361,0.00272,0.986,0.00109,0.126,0.217,-2.486,0.103,92.334,2,4,5,Fear,english
6AMvpaS6hCRWcNVioxa2Ug,Tu És Bom (You Are Good),0.624,0.0964,0.778,0,0.371,0.574,-4.811,0.0904,127.727,6,4,2,Neutral,english
0iDdVAGEnyCOFIL0ZIFAOb,Abrigo Seguro,0.461,0.153,0.649,0,0.0692,0.317,-5.969,0.0449,135.852,0,4,5,Fear,english
2ykddKlnrxzo8gAozmOTFT,Dot Your Eyes,0.533,0.000548,0.995,0,0.06,0.359,-3.424,0.112,148,2,4,0,Happy,english
0mPKCEljjGAjQGzt6JtNlA,For You - Original Mix,0.651,0.321,0.505,0.0271,0.112,0.299,-10.456,0.033,120.993,3,4,6,Angry,english
